cust_id,avg_wait_time_sec
CUST_2332,57.333333333333336
CUST_2333,56.1
CUST_2334,38.0
CUST_2335,72.33333333333333
CUST_2336,60.55555555555556
CUST_2337,46.857142857142854
CUST_2338,50.25
CUST_2339,51.0
CUST_2340,38.333333333333336
CUST_2341,53.666666666666664
CUST_2342,42.0
CUST_2343,47.0
CUST_2344,28.0
CUST_2345,51.142857142857146
CUST_2346,64.5
CUST_2347,50.666666666666664
CUST_2348,49.666666666666664
CUST_2349,67.0
CUST_2350,27.25
CUST_2351,37.2
CUST_2352,48.46153846153846
CUST_2353,39.42857142857143
CUST_2354,41.166666666666664
CUST_2355,53.857142857142854
CUST_2356,46.333333333333336
CUST_2357,57.0
CUST_2358,42.0
CUST_2359,58.5
CUST_2360,38.666666666666664
CUST_2361,47.2
CUST_2362,74.0
CUST_2363,61.42857142857143
CUST_2364,47.1
CUST_2365,37.8
CUST_2366,59.75
CUST_2367,83.33333333333333
CUST_2368,51.8
CUST_2369,58.0
CUST_2370,44.0
CUST_2371,31.75
CUST_2372,34.75
CUST_2373,59.333333333333336
CUST_2374,57.833333333333336
CUST_2375,51.0
CUST_2376,90.0
CUST_2377,58.5
CUST_2378,51.285714285714285
CUST_2379,78.25
CUST_2380,60.0
CUST_2381,48.4
CUST_2383,48.81818181818182
CUST_2384,85.0
CUST_2385,38.42857142857143
CUST_2386,58.285714285714285
CUST_2387,47.0
CUST_2388,69.66666666666667
CUST_2389,37.0
CUST_2390,34.666666666666664
CUST_2391,66.0
CUST_2392,47.6
CUST_2393,56.0
CUST_2394,69.2
CUST_2395,67.8
CUST_2396,59.42857142857143
CUST_2397,31.5
CUST_2398,32.2
CUST_2399,52.75
CUST_2400,52.2
CUST_2401,37.5
CUST_2402,45.5
CUST_2403,40.666666666666664
CUST_2404,62.375
CUST_2405,36.5
CUST_2406,58.75
CUST_2407,34.0
CUST_2408,87.5
CUST_2409,67.0
CUST_2410,55.285714285714285
CUST_2411,56.57142857142857
CUST_2412,17.666666666666668
CUST_2413,90.5
CUST_2414,45.625
CUST_2415,63.0
CUST_2416,56.25
CUST_2417,43.5
CUST_2418,69.66666666666667
CUST_2419,7.0
CUST_2420,41.333333333333336
CUST_2421,49.0
CUST_2422,66.4
CUST_2423,32.0
CUST_2424,41.42857142857143
CUST_2425,52.0
CUST_2426,50.857142857142854
CUST_2427,37.0
CUST_2428,78.66666666666667
CUST_2429,50.44444444444444
CUST_2430,57.25
CUST_2431,46.5
CUST_2432,47.8
CUST_2433,55.0
CUST_2434,47.5
CUST_2435,42.8
CUST_2436,58.0
CUST_2437,62.42857142857143
CUST_2438,64.4
CUST_2439,68.0
CUST_2440,69.5
CUST_2441,48.0
CUST_2442,69.6
CUST_2443,57.625
CUST_2444,52.0
CUST_2445,49.0
CUST_2446,39.333333333333336
CUST_2447,33.4
CUST_2448,57.5
CUST_2449,58.75
CUST_2450,51.857142857142854
CUST_2451,51.0
CUST_2452,54.625
CUST_2453,46.0
CUST_2454,36.8
CUST_2455,56.75
CUST_2456,39.4
CUST_2457,58.333333333333336
CUST_2458,59.25
CUST_2459,67.8
CUST_2460,68.0
CUST_2461,62.666666666666664
CUST_2462,35.0
CUST_2463,34.0
CUST_2464,43.857142857142854
CUST_2465,61.166666666666664
CUST_2466,48.5
CUST_2467,57.75
CUST_2468,48.2
CUST_2469,71.0
CUST_2470,46.0
CUST_2471,58.5
CUST_2472,59.5
CUST_2473,65.33333333333333
CUST_2474,70.33333333333333
CUST_2475,39.625
CUST_2476,50.0
CUST_2477,57.5
CUST_2478,41.888888888888886
CUST_2479,29.333333333333332
CUST_2480,65.85714285714286
CUST_2481,2.0
CUST_2482,36.6
CUST_2483,62.25
CUST_2484,36.57142857142857
CUST_2485,58.2
CUST_2486,52.0
CUST_2487,34.333333333333336
CUST_2488,29.8
CUST_2489,42.5
CUST_2490,41.0
CUST_2491,36.75
CUST_2492,43.0
CUST_2493,43.6
CUST_2494,30.0
CUST_2495,83.0
CUST_2496,75.5
CUST_2497,49.5
CUST_2498,48.0
CUST_2499,57.833333333333336
CUST_2500,19.2
CUST_2501,47.5
CUST_2502,86.0
CUST_2503,69.5
CUST_2505,62.75
CUST_2506,31.857142857142858
CUST_2507,52.75
CUST_2508,61.6
CUST_2509,60.285714285714285
CUST_2510,39.0
CUST_2511,24.0
CUST_2512,58.4
CUST_2513,22.333333333333332
CUST_2514,59.2
CUST_2515,61.42857142857143
CUST_2516,33.714285714285715
CUST_2518,39.666666666666664
CUST_2519,33.333333333333336
CUST_2520,60.25
CUST_2521,24.4
CUST_2522,62.0
CUST_2523,24.0
CUST_2524,55.6
CUST_2525,47.0
CUST_2526,86.0
CUST_2527,48.5
CUST_2528,58.333333333333336
CUST_2529,64.5
CUST_2530,44.333333333333336
CUST_2531,56.77777777777778
CUST_2532,43.0
CUST_2533,20.5
CUST_2534,35.2
CUST_2535,51.833333333333336
CUST_2536,58.0
CUST_2537,44.333333333333336
CUST_2538,44.5
CUST_2539,9.75
CUST_2540,64.5
CUST_2541,40.714285714285715
CUST_2542,45.285714285714285
CUST_2543,37.0
CUST_2544,66.6
CUST_2545,48.333333333333336
CUST_2546,45.8
CUST_2547,45.333333333333336
CUST_2548,38.166666666666664
CUST_2549,24.0
CUST_2550,35.166666666666664
CUST_2551,65.0
CUST_2552,46.142857142857146
CUST_2553,32.0
CUST_2554,42.666666666666664
CUST_2555,38.0
CUST_2556,24.625
CUST_2557,33.833333333333336
CUST_2558,65.6
CUST_2559,55.333333333333336
CUST_2560,63.0
CUST_2561,42.625
CUST_2562,40.75
CUST_2563,45.45454545454545
CUST_2564,47.22222222222222
CUST_2565,49.5
CUST_2566,25.0
CUST_2567,58.0
CUST_2568,31.5
CUST_2569,42.6
CUST_2570,63.333333333333336
CUST_2571,52.166666666666664
CUST_2572,58.833333333333336
CUST_2573,38.6
CUST_2574,43.333333333333336
CUST_2575,32.25
CUST_2576,54.285714285714285
CUST_2577,52.5
CUST_2578,62.0
CUST_2579,27.666666666666668
CUST_2580,75.33333333333333
CUST_2581,42.333333333333336
CUST_2582,40.714285714285715
CUST_2583,55.8
CUST_2584,73.66666666666667
CUST_2585,64.0
CUST_2586,62.0
CUST_2587,21.2
CUST_2588,64.375
CUST_2589,41.375
CUST_2590,51.8
CUST_2591,28.4
CUST_2592,58.333333333333336
CUST_2593,30.5
CUST_2594,42.5
CUST_2595,59.42857142857143
CUST_2596,87.5
CUST_2597,60.6
CUST_2598,36.42857142857143
CUST_2599,60.333333333333336
CUST_2600,19.0
CUST_2601,35.833333333333336
CUST_2602,61.5
CUST_2603,58.4
CUST_2604,56.166666666666664
CUST_2605,74.6
CUST_2606,52.333333333333336
CUST_2607,30.0
CUST_2608,61.333333333333336
CUST_2609,60.833333333333336
CUST_2610,34.5
CUST_2611,60.333333333333336
CUST_2612,45.8
CUST_2613,75.5
CUST_2614,62.5
CUST_2615,67.8
CUST_2616,19.333333333333332
CUST_2617,40.0
CUST_2618,48.8
CUST_2619,45.18181818181818
CUST_2620,58.4
CUST_2621,59.8
CUST_2622,64.2
CUST_2623,55.285714285714285
CUST_2624,60.125
CUST_2625,37.666666666666664
CUST_2626,31.166666666666668
CUST_2627,63.75
CUST_2628,52.0
CUST_2629,77.0
CUST_2630,63.666666666666664
CUST_2631,55.72727272727273
CUST_2632,45.142857142857146
CUST_2633,67.0
CUST_2634,40.5
CUST_2635,29.0
CUST_2636,72.8
CUST_2637,66.16666666666667
CUST_2638,80.75
CUST_2639,58.5
CUST_2640,48.5
CUST_2641,55.0
CUST_2642,48.5
CUST_2643,58.0
CUST_2644,39.0
CUST_2645,62.285714285714285
CUST_2646,43.25
CUST_2647,36.75
CUST_2648,35.0
CUST_2649,76.66666666666667
CUST_2650,48.5
CUST_2651,69.8
CUST_2652,68.6
CUST_2653,27.0
CUST_2654,56.8
CUST_2655,50.4
CUST_2656,39.0
CUST_2657,49.8
CUST_2658,39.5
CUST_2659,67.42857142857143
CUST_2660,43.375
CUST_2661,44.125
CUST_2662,65.33333333333333
CUST_2663,41.25
CUST_2664,40.0
CUST_2665,70.0
CUST_2667,44.666666666666664
CUST_2668,56.888888888888886
CUST_2669,42.9
CUST_2670,47.75
CUST_2671,29.0
CUST_2672,47.5
CUST_2673,63.833333333333336
CUST_2674,47.75
CUST_2675,54.5
CUST_2676,52.857142857142854
CUST_2677,53.0
CUST_2678,18.666666666666668
CUST_2679,84.5
CUST_2680,67.8
CUST_2681,41.0
CUST_2682,62.4
CUST_2683,92.0
CUST_2684,37.0
CUST_2685,50.0
CUST_2686,56.25
CUST_2687,39.833333333333336
CUST_2688,56.0
CUST_2689,44.8
CUST_2690,50.333333333333336
CUST_2691,44.0
CUST_2692,38.333333333333336
CUST_2693,30.0
CUST_2694,49.5
CUST_2695,43.5
CUST_2696,22.166666666666668
CUST_2697,48.42857142857143
CUST_2698,41.55555555555556
CUST_2699,41.0
CUST_2700,49.5
CUST_2701,48.0
CUST_2702,45.5
CUST_2703,59.5
CUST_2704,59.5
CUST_2705,60.0
CUST_2706,61.666666666666664
CUST_2707,83.5
CUST_2708,54.22222222222222
CUST_2709,59.25
CUST_2710,47.9
CUST_2711,47.857142857142854
CUST_2712,54.4
CUST_2713,50.666666666666664
CUST_2714,16.0
CUST_2715,50.333333333333336
CUST_2716,64.33333333333333
CUST_2717,64.83333333333333
CUST_2718,75.16666666666667
CUST_2719,55.0
CUST_2720,64.2
CUST_2721,58.0
CUST_2722,27.333333333333332
CUST_2723,42.2
CUST_2724,65.66666666666667
CUST_2725,44.142857142857146
CUST_2726,71.0
CUST_2727,52.333333333333336
CUST_2728,29.0
CUST_2729,28.8
CUST_2730,70.33333333333333
CUST_2731,44.4
CUST_2732,24.0
CUST_2733,65.0
CUST_2734,47.75
CUST_2735,44.4
CUST_2736,23.5
CUST_2737,52.125
CUST_2738,41.25
CUST_2739,59.166666666666664
CUST_2740,50.25
CUST_2741,41.5
CUST_2742,96.0
CUST_2743,56.285714285714285
CUST_2744,62.0
CUST_2745,34.714285714285715
CUST_2746,48.0
CUST_2747,39.0
CUST_2748,51.0
CUST_2749,53.2
CUST_2750,38.5
CUST_2751,64.5
CUST_2752,42.0
CUST_2753,38.25
CUST_2754,57.666666666666664
CUST_2755,33.25
CUST_2756,38.5
CUST_2757,57.75
CUST_2758,51.4
CUST_2759,30.4
CUST_2760,21.0
CUST_2761,56.0
CUST_2762,60.875
CUST_2763,30.5
CUST_2764,46.75
CUST_2765,31.0
CUST_2766,43.5
CUST_2767,43.0
CUST_2768,47.5
CUST_2769,38.142857142857146
CUST_2770,59.333333333333336
CUST_2771,46.166666666666664
CUST_2772,53.25
CUST_2773,70.6
CUST_2774,63.333333333333336
CUST_2775,86.0
CUST_2776,19.333333333333332
CUST_2777,41.285714285714285
CUST_2778,61.857142857142854
CUST_2779,56.666666666666664
CUST_2780,42.5
CUST_2781,15.4
CUST_2782,63.2
CUST_2783,19.0
CUST_2784,39.0
CUST_2785,61.625
CUST_2786,63.2
CUST_2787,62.0
CUST_2788,68.5
CUST_2789,57.142857142857146
CUST_2790,66.5
CUST_2791,75.0
CUST_2792,61.333333333333336
CUST_2793,51.6
CUST_2794,69.5
CUST_2795,63.0
CUST_2796,53.666666666666664
CUST_2797,40.714285714285715
CUST_2798,45.25
CUST_2799,26.666666666666668
CUST_2800,62.5
CUST_2801,68.85714285714286
CUST_2802,55.25
CUST_2803,21.75
CUST_2804,13.0
CUST_2805,54.75
CUST_2806,54.333333333333336
CUST_2807,43.5
CUST_2808,49.0
CUST_2809,47.5
CUST_2810,47.8
CUST_2811,53.625
CUST_2812,47.333333333333336
CUST_2813,50.8
CUST_2814,39.142857142857146
CUST_2815,66.0
CUST_2816,43.333333333333336
CUST_2817,34.2
CUST_2818,58.5
CUST_2819,70.83333333333333
CUST_2820,56.42857142857143
CUST_2821,43.666666666666664
CUST_2823,38.625
CUST_2824,52.6
CUST_2825,36.333333333333336
CUST_2826,32.75
CUST_2827,59.0
CUST_2828,51.5
CUST_2829,66.0
CUST_2830,47.666666666666664
CUST_2831,69.5
CUST_2832,56.5
CUST_2833,60.6
CUST_2834,54.0
CUST_2835,48.4
CUST_2836,39.833333333333336
CUST_2837,51.333333333333336
CUST_2838,27.666666666666668
CUST_2839,51.0
CUST_2840,59.2
CUST_2841,27.75
CUST_2842,40.5
CUST_2843,56.0
CUST_2844,54.75
CUST_2845,51.166666666666664
CUST_2846,32.0
CUST_2847,32.0
CUST_2848,85.33333333333333
CUST_2849,26.125
CUST_2850,39.5
CUST_2851,36.0
CUST_2852,41.25
CUST_2853,46.333333333333336
CUST_2854,45.4
CUST_2855,33.5
CUST_2856,65.6
CUST_2857,64.0
CUST_2858,44.6
CUST_2859,24.333333333333332
CUST_2860,50.4
CUST_2861,49.42857142857143
CUST_2862,25.4
CUST_2863,61.0
CUST_2864,43.714285714285715
CUST_2865,38.25
CUST_2866,70.0
CUST_2867,83.0
CUST_2868,54.75
CUST_2869,55.0
CUST_2870,78.0
CUST_2871,74.5
CUST_2872,66.75
CUST_2873,70.0
CUST_2874,34.42857142857143
CUST_2875,34.8
CUST_2876,46.0
CUST_2877,80.5
CUST_2878,48.55555555555556
CUST_2879,46.09090909090909
CUST_2880,51.6
CUST_2881,70.66666666666667
CUST_2882,51.714285714285715
CUST_2884,18.75
CUST_2885,69.75
CUST_2886,58.625
CUST_2887,48.5
CUST_2888,53.5
CUST_2889,40.714285714285715
CUST_2890,57.25
CUST_2891,48.111111111111114
CUST_2892,93.0
CUST_2893,47.42857142857143
CUST_2894,70.2
CUST_2895,46.666666666666664
CUST_2896,44.875
CUST_2897,70.83333333333333
CUST_2898,59.0
CUST_2899,45.25
CUST_2900,26.4
CUST_2901,50.875
CUST_2902,49.6
CUST_2903,63.8
CUST_2904,44.0
CUST_2905,54.75
CUST_2906,69.66666666666667
CUST_2907,73.0909090909091
CUST_2908,57.333333333333336
CUST_2909,19.0
CUST_2910,67.0
CUST_2911,48.2
CUST_2912,48.2
CUST_2913,40.2
CUST_2914,52.333333333333336
CUST_2915,65.0
CUST_2916,46.0
CUST_2917,37.5
CUST_2918,37.5
CUST_2919,59.0
CUST_2920,64.0
CUST_2921,43.666666666666664
CUST_2922,34.77777777777778
CUST_2923,27.0
CUST_2924,86.5
CUST_2925,52.888888888888886
CUST_2926,60.0
CUST_2927,65.16666666666667
CUST_2928,71.5
CUST_2929,46.0
CUST_2930,58.0
CUST_2931,50.2
CUST_2932,50.5
CUST_2933,53.5
CUST_2934,58.0
CUST_2935,48.0
CUST_2936,54.857142857142854
CUST_2937,37.0
CUST_2938,41.4
CUST_2939,46.666666666666664
CUST_2940,51.833333333333336
CUST_2941,46.333333333333336
CUST_2942,47.142857142857146
CUST_2943,63.5
CUST_2944,51.0
CUST_2945,67.4
CUST_2946,48.375
CUST_2947,28.5
CUST_2948,55.916666666666664
CUST_2949,62.0
CUST_2950,50.0
CUST_2951,49.0
CUST_2952,79.0
CUST_2954,51.8
CUST_2955,49.333333333333336
CUST_2956,71.0
CUST_2957,42.875
CUST_2958,54.333333333333336
CUST_2959,53.333333333333336
CUST_2960,65.5
CUST_2961,24.333333333333332
CUST_2962,38.75
CUST_2963,77.5
CUST_2964,33.25
CUST_2965,42.5
CUST_2966,32.6
CUST_2967,47.4
CUST_2968,61.666666666666664
CUST_2969,45.25
CUST_2970,37.25
CUST_2971,60.666666666666664
CUST_2972,54.142857142857146
CUST_2973,56.75
CUST_2974,45.75
CUST_2975,5.0
CUST_2976,58.333333333333336
CUST_2977,57.0
CUST_2978,41.4
CUST_2979,51.0
CUST_2980,65.25
CUST_2981,43.75
CUST_2982,36.4
CUST_2983,38.333333333333336
CUST_2984,22.333333333333332
CUST_2985,59.44444444444444
CUST_2986,58.142857142857146
CUST_2987,18.333333333333332
CUST_2988,53.666666666666664
CUST_2989,65.25
CUST_2990,50.0
CUST_2991,42.0
CUST_2992,34.666666666666664
CUST_2993,41.875
CUST_2994,42.0
CUST_2995,74.0
CUST_2996,37.625
CUST_2997,48.333333333333336
CUST_2998,35.8
CUST_2999,60.0
CUST_3000,57.0
CUST_3001,35.57142857142857
CUST_3002,28.166666666666668
CUST_3003,61.714285714285715
CUST_3004,37.0
CUST_3005,62.0
CUST_3006,41.0
CUST_3007,40.0
CUST_3008,66.75
CUST_3009,37.666666666666664
CUST_3010,72.5
CUST_3011,58.2
CUST_3012,55.666666666666664
CUST_3013,46.25
CUST_3014,54.0
CUST_3015,47.75
CUST_3016,59.42857142857143
CUST_3017,41.285714285714285
CUST_3018,56.833333333333336
CUST_3019,50.0
CUST_3020,38.2
CUST_3021,30.0
CUST_3022,8.0
CUST_3023,56.25
CUST_3024,56.6
CUST_3025,35.285714285714285
CUST_3026,57.25
CUST_3027,42.5
CUST_3028,40.5
CUST_3029,49.625
CUST_3030,48.0
CUST_3031,44.5
CUST_3032,77.4
CUST_3033,37.0
CUST_3034,59.5
CUST_3035,61.833333333333336
CUST_3036,28.0
CUST_3037,49.0
CUST_3038,62.333333333333336
CUST_3039,86.0
CUST_3040,42.5
CUST_3041,56.0
CUST_3042,42.285714285714285
CUST_3043,40.8
CUST_3044,40.5
CUST_3045,49.0
CUST_3046,78.0
CUST_3047,71.0
CUST_3048,39.42857142857143
CUST_3049,10.5
CUST_3050,74.0
CUST_3051,41.5
CUST_3052,54.8
CUST_3053,31.9
CUST_3054,58.333333333333336
CUST_3055,53.375
CUST_3056,62.0
CUST_3057,83.0
CUST_3058,45.4
CUST_3059,8.0
CUST_3060,33.833333333333336
CUST_3061,47.2
CUST_3062,68.75
CUST_3063,33.75
CUST_3064,39.5
CUST_3065,62.285714285714285
CUST_3066,51.0
CUST_3067,64.0
CUST_3068,53.875
CUST_3069,45.2
CUST_3070,31.166666666666668
CUST_3071,69.5
CUST_3072,36.6
CUST_3073,39.5
CUST_3074,60.6
CUST_3075,24.5
CUST_3076,18.5
CUST_3077,68.0
CUST_3079,46.6
CUST_3080,68.5
CUST_3081,42.833333333333336
CUST_3082,49.0
CUST_3083,63.75
CUST_3084,56.4
CUST_3085,50.25
CUST_3086,34.285714285714285
CUST_3087,37.5
CUST_3088,56.0
CUST_3089,55.0
CUST_3090,71.8
CUST_3091,62.0
CUST_3092,66.5
CUST_3093,52.333333333333336
CUST_3094,48.833333333333336
CUST_3095,24.666666666666668
CUST_3096,68.625
CUST_3097,52.25
CUST_3098,36.0
CUST_3099,57.333333333333336
CUST_3100,47.75
CUST_3101,36.25
CUST_3102,38.75
CUST_3103,35.333333333333336
CUST_3104,84.5
CUST_3105,42.166666666666664
CUST_3107,48.4
CUST_3108,58.8
CUST_3109,28.714285714285715
CUST_3110,45.5
CUST_3111,46.166666666666664
CUST_3112,57.42857142857143
CUST_3113,54.0
CUST_3114,10.0
CUST_3115,38.0
CUST_3116,20.333333333333332
CUST_3117,63.0
CUST_3118,31.4
CUST_3119,36.666666666666664
CUST_3120,58.833333333333336
CUST_3121,59.25
CUST_3122,54.0
CUST_3123,43.875
CUST_3124,65.0
CUST_3125,31.1
CUST_3126,53.166666666666664
CUST_3127,68.4
CUST_3128,38.5
CUST_3129,68.0
CUST_3130,53.0
CUST_3131,73.0
CUST_3132,68.4
CUST_3133,40.57142857142857
CUST_3134,58.0
CUST_3135,82.0
CUST_3136,39.333333333333336
CUST_3137,50.0
CUST_3138,57.666666666666664
CUST_3139,36.75
CUST_3140,52.714285714285715
CUST_3141,51.111111111111114
CUST_3142,51.75
CUST_3143,47.0
CUST_3144,42.2
CUST_3145,60.57142857142857
CUST_3146,56.0
CUST_3147,28.5
CUST_3148,37.25
CUST_3149,59.0
CUST_3150,56.0
CUST_3151,54.5
CUST_3152,49.77777777777778
CUST_3153,53.0
CUST_3154,71.5
CUST_3155,57.42857142857143
CUST_3156,50.5
CUST_3157,65.0
CUST_3158,52.333333333333336
CUST_3159,58.0
CUST_3160,63.666666666666664
CUST_3161,48.833333333333336
CUST_3162,34.5
CUST_3163,47.333333333333336
CUST_3164,57.166666666666664
CUST_3165,52.5
CUST_3166,44.6
CUST_3167,74.0
CUST_3168,73.75
CUST_3169,72.57142857142857
CUST_3170,59.333333333333336
CUST_3171,58.25
CUST_3172,62.0
CUST_3173,88.5
CUST_3174,49.375
CUST_3175,80.0
CUST_3176,46.714285714285715
CUST_3177,65.5
CUST_3178,64.0
CUST_3179,40.666666666666664
CUST_3180,48.0
CUST_3181,46.6
CUST_3182,42.0
CUST_3183,66.0
CUST_3184,29.2
CUST_3185,41.0
CUST_3186,51.2
CUST_3187,47.0
CUST_3188,55.666666666666664
CUST_3189,38.666666666666664
CUST_3190,32.142857142857146
CUST_3191,58.75
CUST_3192,49.5
CUST_3193,53.142857142857146
CUST_3194,39.0
CUST_3195,45.166666666666664
CUST_3196,49.666666666666664
CUST_3197,40.6
CUST_3198,70.0
CUST_3199,46.4
CUST_3200,65.5
CUST_3201,55.6
CUST_3202,70.44444444444444
CUST_3203,55.375
CUST_3204,53.57142857142857
CUST_3205,50.5
CUST_3206,23.0
CUST_3207,64.11111111111111
CUST_3208,47.0
CUST_3209,73.75
CUST_3210,61.0
CUST_3211,44.44444444444444
CUST_3212,29.5
CUST_3213,43.0
CUST_3214,32.666666666666664
CUST_3215,51.5
CUST_3216,49.6
CUST_3217,43.142857142857146
CUST_3218,64.0
CUST_3219,62.333333333333336
CUST_3220,42.0
CUST_3221,46.0
CUST_3222,70.22222222222223
CUST_3223,56.333333333333336
CUST_3224,93.0
CUST_3225,67.5
CUST_3226,83.0
CUST_3227,91.25
CUST_3228,43.2
CUST_3229,45.42857142857143
CUST_3230,55.5
CUST_3231,57.0
CUST_3232,63.666666666666664
CUST_3233,24.5
CUST_3234,39.8
CUST_3235,63.666666666666664
CUST_3236,46.0
CUST_3237,44.25
CUST_3238,65.28571428571429
CUST_3239,41.75
CUST_3240,20.0
CUST_3241,58.25
CUST_3242,59.0
CUST_3243,46.5
CUST_3244,31.8
CUST_3245,34.666666666666664
CUST_3246,41.0
CUST_3247,71.16666666666667
CUST_3248,69.25
CUST_3249,47.5
CUST_3250,78.0
CUST_3251,68.0
CUST_3252,65.5
CUST_3253,57.666666666666664
CUST_3254,73.5
CUST_3255,58.0
CUST_3256,53.5
CUST_3257,41.5
CUST_3258,45.0
CUST_3259,47.333333333333336
CUST_3260,63.833333333333336
CUST_3261,55.0
CUST_3262,45.8
CUST_3263,18.0
CUST_3264,62.625
CUST_3265,52.5
CUST_3266,77.5
CUST_3267,41.333333333333336
CUST_3268,47.22222222222222
CUST_3269,59.4
CUST_3270,68.125
CUST_3271,43.0
CUST_3272,65.0
CUST_3273,48.5
CUST_3274,53.5
CUST_3275,28.0
CUST_3276,43.0
CUST_3277,72.66666666666667
CUST_3278,65.18181818181819
CUST_3279,66.2
CUST_3280,45.333333333333336
CUST_3281,38.333333333333336
CUST_3282,69.33333333333333
CUST_3283,75.6
CUST_3284,46.5
CUST_3285,19.666666666666668
CUST_3286,44.166666666666664
CUST_3287,37.0
CUST_3288,39.285714285714285
CUST_3289,67.16666666666667
CUST_3290,99.0
CUST_3291,65.33333333333333
CUST_3292,12.333333333333334
CUST_3293,24.8
CUST_3294,45.666666666666664
CUST_3295,76.0
CUST_3296,52.5
CUST_3297,60.0
CUST_3298,32.0
CUST_3299,30.25
CUST_3300,69.8
CUST_3301,56.5
CUST_3302,59.666666666666664
CUST_3303,42.0
CUST_3304,56.333333333333336
CUST_3305,88.0
CUST_3306,50.2
CUST_3307,29.5
CUST_3308,43.0
CUST_3309,66.66666666666667
CUST_3310,68.0
CUST_3311,39.44444444444444
CUST_3312,43.5
CUST_3313,48.5
CUST_3314,16.0
CUST_3315,60.666666666666664
CUST_3316,41.75
CUST_3317,39.0
CUST_3318,38.75
CUST_3319,33.333333333333336
CUST_3320,29.333333333333332
CUST_3321,42.2
CUST_3322,60.5
CUST_3323,47.25
CUST_3324,62.4
CUST_3325,84.33333333333333
CUST_3326,34.8
CUST_3327,42.666666666666664
CUST_3328,58.5
CUST_3329,48.25
CUST_3330,41.75
CUST_3331,48.6
CUST_3332,64.2
CUST_3333,71.0
CUST_3334,32.0
CUST_3335,58.6
CUST_3336,42.0
CUST_3337,73.0
CUST_3338,68.28571428571429
CUST_3339,49.4
CUST_3340,45.333333333333336
CUST_3341,54.0
CUST_3342,42.0
CUST_3343,74.0
CUST_3344,44.8
CUST_3345,44.0
CUST_3346,38.5
CUST_3347,41.0
CUST_3348,38.55555555555556
CUST_3349,59.57142857142857
CUST_3350,44.75
CUST_3351,49.142857142857146
CUST_3352,59.142857142857146
CUST_3353,51.4
CUST_3354,41.0
CUST_3355,43.75
CUST_3356,58.666666666666664
CUST_3357,60.4
CUST_3358,64.66666666666667
CUST_3359,32.666666666666664
CUST_3360,70.6
CUST_3361,51.42857142857143
CUST_3362,47.0
CUST_3363,32.0
CUST_3364,42.5
CUST_3365,51.0
CUST_3366,49.857142857142854
CUST_3367,38.0
CUST_3368,23.4
CUST_3369,50.75
CUST_3370,34.6
CUST_3371,53.0
CUST_3372,65.5
CUST_3373,57.333333333333336
CUST_3374,77.75
CUST_3375,63.0
CUST_3376,49.0
CUST_3377,82.5
CUST_3378,67.66666666666667
CUST_3379,62.0
CUST_3380,12.0
CUST_3381,49.54545454545455
CUST_3382,62.333333333333336
CUST_3383,72.5
CUST_3384,38.5
CUST_3385,54.0
CUST_3386,25.0
CUST_3387,53.0
CUST_3388,47.25
CUST_3389,52.5
CUST_3390,55.0
CUST_3391,68.0
CUST_3392,58.333333333333336
CUST_3393,64.5
CUST_3394,43.142857142857146
CUST_3395,53.2
CUST_3396,64.0
CUST_3397,43.333333333333336
CUST_3398,60.0
CUST_3399,72.8
CUST_3400,57.6
CUST_3401,77.5
CUST_3402,47.75
CUST_3403,57.25
CUST_3404,73.4
CUST_3405,52.22222222222222
CUST_3406,49.54545454545455
CUST_3407,41.57142857142857
CUST_3408,79.0
CUST_3409,42.4
CUST_3410,80.0
CUST_3411,71.0
CUST_3412,28.714285714285715
CUST_3413,49.8
CUST_3414,74.5
CUST_3415,31.333333333333332
CUST_3416,55.714285714285715
CUST_3417,59.666666666666664
CUST_3418,85.0
CUST_3419,80.75
CUST_3420,36.8
CUST_3421,61.8
CUST_3422,36.666666666666664
CUST_3423,44.8
CUST_3424,48.0
CUST_3425,63.666666666666664
CUST_3426,47.375
CUST_3427,13.333333333333334
CUST_3428,61.0
CUST_3429,42.0
CUST_3430,41.25
CUST_3431,46.25
CUST_3432,45.8
CUST_3433,61.9
CUST_3434,67.0
CUST_3435,59.0
CUST_3436,52.666666666666664
CUST_3437,62.0
CUST_3438,39.0
CUST_3439,72.0
CUST_3440,40.833333333333336
CUST_3441,39.666666666666664
CUST_3442,53.42857142857143
CUST_3443,64.2
CUST_3444,75.0
CUST_3445,47.6
CUST_3446,53.0
CUST_3447,30.0
CUST_3448,38.44444444444444
CUST_3449,57.5
CUST_3450,78.66666666666667
CUST_3451,70.66666666666667
CUST_3452,53.5
CUST_3453,43.25
CUST_3454,46.833333333333336
CUST_3455,48.75
CUST_3456,42.4
CUST_3457,52.666666666666664
CUST_3458,46.5
CUST_3459,55.25
CUST_3460,59.857142857142854
CUST_3461,35.666666666666664
CUST_3462,41.666666666666664
CUST_3463,58.6
CUST_3464,42.25
CUST_3465,53.8
CUST_3466,55.0
CUST_3467,42.666666666666664
CUST_3468,54.666666666666664
CUST_3469,53.6
CUST_3470,61.2
CUST_3471,64.0
CUST_3472,54.25
CUST_3473,72.25
CUST_3474,50.0
CUST_3475,51.125
CUST_3476,60.666666666666664
CUST_3477,63.5
CUST_3478,58.8
CUST_3479,34.5
CUST_3480,26.625
CUST_3481,16.8
CUST_3482,34.8
CUST_3483,55.6
CUST_3484,36.333333333333336
